Campaign_ID,Campaign_Name,Date,Marketing_Channel,Campaign_Type,Region,Impressions,Clicks,Leads,Conversions,Ad_Spend,Revenue,Customers,Campaign_Duration,Device_Type
CMP_YT_02,YT_TrueView_Product_Demo,2025-07-03,YouTube Ads,Product Promotion,Middle East,65377,1505,483.0,97,3252.82,21751.4,54,10.0,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-11-30,Email Marketing ,Product Promotion,Latin America,23600,3513,1372.0,751,1870.79,183663.94,614,11.0,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-28,Facebook Ads,Awareness,Europe,36034,1090,378.0,92,2203.29,22394.28,52,21.0,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-06-18,email marketing,Conversion,Europe,8237,1159,503.0,210,856.29,60114.09,168,29.0,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025-06-27, Facebook Ads,Retargeting,Asia-Pacific,50531,1630,492.0,110,3276.18,27605.2,75,24.0,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-10-17,instagram ads,Product Promotion,Europe,16444,722,337.0,40,2463.91,7670.39,27,17.0,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-03-27,linkedin ads,Lead Generation,Europe,19232,639,205.0,70,5324.03,39179.55,43,23.0,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-04-14,facebook ads,Awareness,Europe,38515,1175,402.0,90,3349.29,20088.43,52,7.0,Mobile
CMP_GGL_02,Google_NonBrand_Generic,2025-06-15,Google Ads ,Lead Generation,North America,28960,1136,610.0,124,4018.63,30768.43,89,26.0,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025/12/03,LinkedIn Ads ,Lead Generation,Middle East,16615,535,216.0,53,5012.44,25463.95,33,10.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-12-17,google ads,Conversion,Middle East,49682,1882,754.0,219,6496.17,49291.37,174,11.0,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-28,Email Marketing,Conversion,Latin America,14361,1285,685.0,182,664.65,44847.89,132,13.0,Tablet
CMP_IG_02,IG_Stories_Conversion,2025-09-16,Instagram_Ads,Conversion,Latin America,12299,648,259.0,45,1530.3,9102.11,26,26.0,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025/09/12,LinkedIn Ads ,Lead Generation,Middle East,7549,149,68.0,11,1625.87,7871.56,4,30.0,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-02-28,display ads,Awareness,Europe,38552,618,227.0,22,1804.87,2616.87,9,25.0,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-12-26,YouTube Ads,Awareness,Europe,48872,1138,354.0,54,2794.93,8501.56,31,16.0,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-06-06,YouTube_Ads,Awareness,North America,36426,877,247.0,50,1903.09,10479.07,22,19.0,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-01-27,Email Marketing,Conversion,Middle East,9504,1395,485.0,232,466.58,58189.13,201,,Tablet
CMP_GGL_01,Google_Search_Brand,2025-05-12,Google Ads,Conversion,Europe,43038,2394,1140.0,267,10367.73,70178.82,222,23.0,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-04-24,Display Ads,Retargeting,Middle East,56720,477,130.0,18,1155.47,2753.85,6,29.0,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-02-18,Display Ads,Retargeting,Asia-Pacific,62159,376,124.0,11,1045.99,1994.0,5,11.0,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-05-25,email marketing,Conversion,Latin America,26831,2385,1060.0,481,838.25,165183.29,368,26.0,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-12-12, SEO ,Awareness,Middle East,18012,810,368.0,81,281.74,27102.46,60,27.0,Tablet
CMP_LI_01,LI_B2B_Executive_Leads,2025-06-04,LinkedIn Ads,Lead Generation,Asia-Pacific,14985,375,124.0,37,3222.31,23089.23,17,7.0,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-09-13, Facebook Ads,Awareness,Europe,15799,726,225.0,71,2132.82,16501.24,42,27.0,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025/07/11,SEO,Conversion,Europe,34565,2479,1120.0,225,679.76,88088.6,177,22.0,Desktop
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-05-06,Email Marketing ,Conversion,Asia-Pacific,18448,2376,1037.0,297,1310.89,107536.74,249,15.0,Tablet
CMP_IG_02,IG_Stories_Conversion,2025-11-17,instagram ads,Conversion,Asia-Pacific,43455,1772,574.0,159,3261.97,40307.47,106,7.0,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-10-10,LinkedIn Ads,Lead Generation,Europe,19219,620,186.0,53,6466.57,24915.9,25,8.0,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-05-05,YouTube_Ads,Awareness,Europe,53409,1035,531.0,65,2391.37,15562.53,36,29.0,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-09-03,Instagram Ads,Conversion,Europe,40362,1799,637.0,128,6102.42,22697.84,68,19.0,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-09-05, Facebook Ads,Awareness,Europe,37383,1161,359.0,81,1822.88,20092.77,48,7.0,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-01-14,instagram ads,Product Promotion,Latin America,17080,627,173.0,52,1695.09,10435.26,29,14.0,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-11-03,Instagram_Ads,Conversion,Middle East,19331,1028,527.0,94,3386.05,17930.63,48,7.0,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-03-24,SEO,Conversion,Europe,40640,2903,787.0,340,1330.83,96176.86,277,14.0,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-11-30, Facebook Ads,Awareness,North America,47427,1755,741.0,168,2633.77,36258.24,95,24.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-09-05,google ads,Conversion,Europe,13958,745,266.0,78,2854.61,17358.02,57,25.0,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-11-07,seo,Conversion,Middle East,61842,2532,1257.0,356,993.36,106730.13,259,24.0,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-11-21,LinkedIn Ads,Lead Generation,Latin America,9250,235,92.0,30,1497.26,13525.91,16,8.0,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025-06-22,seo,Awareness,Latin America,35144,1718,901.0,235,699.93,60468.27,160,29.0,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-09-26,Display Ads,Awareness,Middle East,35118,358,123.0,13,1166.15,1532.58,7,29.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025/02/27,GOOGLE ADS,Conversion,Europe,39834,2433,958.0,276,8903.69,70410.0,214,14.0,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-07-26,youtube ads,Awareness,North America,39045,685,276.0,41,1173.81,6386.81,20,26.0,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-06-10,youtube ads,Awareness,Europe,64525,879,414.0,54,2077.24,11328.21,29,8.0,Desktop
CMP_GGL_01,Google_Search_Brand,2025-11-17,Google Ads,Conversion,Latin America,32908,1660,908.0,165,6744.15,50945.45,112,22.0,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-09-10,youtube ads,Awareness,North America,64024,1003,297.0,59,1237.05,9212.27,35,9.0,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-05-29,facebook ads,Retargeting,Middle East,54751,1487,583.0,121,4165.04,26560.87,82,16.0,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-12-20,facebook ads,Retargeting,Europe,60207,2769,1230.0,225,6243.12,40919.72,135,21.0,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-06-30,Facebook Ads,Retargeting,Middle East,56184,1913,788.0,160,3329.23,28906.05,100,11.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-05-08,GOOGLE ADS,Conversion,Middle East,28594,1831,599.0,183,6242.32,41996.29,143,23.0,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-03-20,email marketing,Product Promotion,Latin America,12261,1168,565.0,254,562.77,90478.5,203,10.0,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-09-18, SEO ,Conversion,Europe,40212,2179,699.0,288,597.74,100295.87,235,21.0,Mobile
CMP_EM_01,EM_Weekly_Newsletter,2025-10-15,email marketing,Product Promotion,Asia-Pacific,21054,1830,510.0,259,698.46,63654.99,224,8.0,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-31, Facebook Ads,Awareness,Europe,16200,691,224.0,57,1927.62,15797.93,36,14.0,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-09-12,LinkedIn Ads ,Lead Generation,Asia-Pacific,23758,466,145.0,59,4132.81,36364.16,27,19.0,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-05-09,Email Marketing,Product Promotion,Europe,10226,1442,584.0,214,546.42,63386.01,160,18.0,Mobile
CMP_GGL_01,Google_Search_Brand,2025-06-13,GOOGLE ADS,Conversion,North America,35858,1276,322.0,111,5089.74,27899.52,82,28.0,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-09-18, SEO ,Conversion,Asia-Pacific,56998,3845,1738.0,362,1415.12,147602.8,273,24.0,Mobile
CMP_EM_01,EM_Weekly_Newsletter,2025-05-23,Email Marketing,Product Promotion,Europe,12743,1105,569.0,171,444.5,57043.82,146,29.0,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-11-29,LinkedIn Ads ,Lead Generation,Asia-Pacific,19739,509,240.0,63,5047.8,44545.08,34,17.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-01-04,GOOGLE ADS,Conversion,Latin America,29499,1533,743.0,178,5851.84,57495.41,124,24.0,Mobile
CMP_GGL_01,Google_Search_Brand,2025/05/17,Google Ads,Conversion,North America,24599,1021,349.0,113,3226.28,35685.97,80,26.0,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-05-22,LinkedIn Ads,Lead Generation,Latin America,5208,174,48.0,22,1469.91,15151.77,13,28.0,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-11-30,Instagram_Ads,Product Promotion,North America,16767,914,490.0,71,1860.78,18239.31,46,12.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-04-14,GOOGLE ADS,Conversion,Middle East,13337,600,239.0,78,1623.2,21538.33,54,19.0,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-09-29,seo,Conversion,Middle East,22513,1062,474.0,154,349.47,47865.75,102,7.0,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-09-18,Facebook Ads,Awareness,North America,26798,844,212.0,72,2395.84,18561.81,41,20.0,Mobile
CMP_DSP_01,DSP_Programmatic_Banner,2025-05-13,Display Ads,Awareness,North America,41286,720,322.0,20,1687.04,3020.21,10,23.0,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-05-16,LinkedIn Ads ,Lead Generation,Asia-Pacific,14830,358,149.0,45,3810.94,20375.76,24,28.0,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-08-31,Instagram Ads,Conversion,Asia-Pacific,35202,1254,490.0,89,2740.35,18754.76,61,14.0,Mobile
CMP_GGL_02,Google_NonBrand_Generic,2025-02-28,GOOGLE ADS,Lead Generation,North America,46741,2148,743.0,274,8782.21,84191.42,221,15.0,Mobile
CMP_IG_01,IG_Influencer_Promos,2025/11/16,instagram ads,Product Promotion,Latin America,48815,2162,937.0,136,7263.31,24835.32,80,19.0,Tablet
CMP_GGL_02,Google_NonBrand_Generic,2025-04-21,google ads,Lead Generation,Europe,46180,1915,625.0,167,6162.72,50250.41,103,26.0,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-03-08,SEO,Conversion,Latin America,25062,1750,795.0,157,720.26,63388.83,123,8.0,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-10,youtube ads,Product Promotion,Europe,41602,699,238.0,30,1511.83,5283.45,15,9.0,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-05-19,SEO,Awareness,Asia-Pacific,24863,1029,442.0,123,366.61,35288.86,99,12.0,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-04-30,SEO,Conversion,Asia-Pacific,33564,2145,540.0,231,895.52,57964.79,184,9.0,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025/10/28,seo,Conversion,Middle East,59587,3404,1201.0,509,1135.13,186660.96,412,13.0,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025/05/13,youtube ads,Product Promotion,Latin America,34766,715,345.0,31,1531.04,6273.42,15,10.0,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025-11-12, SEO ,Awareness,Latin America,19493,1300,708.0,164,478.52,67643.92,135,14.0,Desktop
CMP_IG_02,IG_Stories_Conversion,2025/06/26,Instagram Ads,Conversion,Middle East,19601,613,322.0,45,1586.95,9343.2,31,15.0,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-31,email marketing,Conversion,North America,20242,1653,785.0,322,898.59,76894.46,275,16.0,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-01-15,SEO,Awareness,Middle East,69852,2955,1065.0,276,630.09,85908.8,190,13.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-11-07,google ads,Conversion,Middle East,32466,2104,994.0,245,7296.3,71305.48,156,10.0,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-04-12,YouTube Ads,Awareness,Asia-Pacific,31792,370,197.0,23,856.63,4907.02,11,23.0,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-01-29,email marketing,Product Promotion,Europe,15209,1917,496.0,250,1013.99,90835.72,220,20.0,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-19,display ads,Awareness,Asia-Pacific,21836,368,175.0,7,663.87,1214.27,3,15.0,Mobile
CMP_EM_01,EM_Weekly_Newsletter,2025/01/09,email marketing,Product Promotion,Latin America,14581,1564,427.0,206,1025.21,77931.15,158,19.0,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025/02/21,Email Marketing,Product Promotion,North America,29522,3090,1592.0,677,972.1,155734.76,522,14.0,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-02-23,Display Ads,Retargeting,Latin America,94439,1539,716.0,49,5119.79,5996.7,22,13.0,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-12-18, SEO ,Awareness,Asia-Pacific,27512,1675,648.0,182,773.54,65478.77,135,17.0,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-05-11,Instagram Ads,Product Promotion,Latin America,12615,661,352.0,42,1712.61,9015.71,21,28.0,Tablet
CMP_IG_01,IG_Influencer_Promos,2025/09/06,Instagram Ads,Product Promotion,Europe,46834,1805,475.0,146,5408.29,30080.43,75,30.0,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-04-02, SEO ,Conversion,Middle East,60821,2541,879.0,310,726.21,87286.67,215,28.0,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-06,LinkedIn Ads ,Lead Generation,Europe,8974,205,59.0,17,1989.73,9796.22,7,7.0,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-10-09,YouTube Ads,Awareness,Latin America,71813,855,404.0,52,1860.84,9879.36,30,28.0,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025/08/29,LinkedIn Ads ,Lead Generation,Middle East,22664,509,181.0,49,4400.78,30945.41,24,27.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-09-11,google ads,Conversion,Middle East,42220,1883,684.0,182,5953.65,52033.95,134,9.0,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-01-12,Instagram_Ads,Conversion,Latin America,51985,2261,772.0,134,7098.48,27666.76,85,20.0,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025/03/24,youtube ads,Product Promotion,Asia-Pacific,31917,684,248.0,21,1634.29,3598.58,9,23.0,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-01-23,YouTube Ads,Awareness,Middle East,68598,1038,310.0,68,1814.97,12925.91,43,15.0,Tablet
CMP_GGL_02,Google_NonBrand_Generic,2025-09-23,Google Ads,Lead Generation,North America,18538,1012,300.0,125,4289.23,41510.68,95,19.0,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025-02-19,seo,Awareness,Asia-Pacific,60507,4692,1979.0,613,2661.12,186526.12,454,17.0,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-02-10,instagram ads,Conversion,North America,49462,1939,667.0,104,3949.05,21434.25,58,7.0,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-01-19,YouTube Ads,Awareness,Middle East,61858,1355,484.0,76,3352.64,13063.9,39,20.0,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-01-15, Facebook Ads,Awareness,North America,52004,2147,1006.0,235,4068.52,43662.03,172,12.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-05-21,GOOGLE ADS,Conversion,North America,37312,1324,636.0,164,5609.91,52427.73,130,24.0,Desktop
CMP_GGL_01,Google_Search_Brand,2025-12-02,Google Ads ,Conversion,Latin America,12715,777,331.0,87,2427.18,19523.6,66,8.0,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-11-12,Email Marketing ,Conversion,Latin America,20532,2180,672.0,478,1671.18,112449.74,369,13.0,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-11-18,Instagram Ads,Product Promotion,Latin America,17389,569,164.0,48,1265.64,11364.52,30,25.0,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-05-31,email marketing,Product Promotion,Middle East,22096,1921,895.0,394,1250.36,124963.01,336,26.0,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-11-05,LinkedIn Ads,Lead Generation,Asia-Pacific,24644,411,138.0,38,4502.59,17434.37,23,13.0,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-07-14, SEO ,Awareness,Middle East,17246,698,308.0,97,404.63,26832.22,63,23.0,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-11-08,Instagram_Ads,Product Promotion,Latin America,17557,579,146.0,32,1426.3,7421.31,18,19.0,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-26,display ads,Awareness,Latin America,84397,1209,442.0,24,4137.78,4232.89,10,27.0,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025/12/27,Email Marketing ,Conversion,North America,13147,1921,875.0,370,1435.67,138653.86,313,19.0,
CMP_DSP_02,DSP_Dynamic_Retargeting,2025/04/06,display ads,Retargeting,Middle East,29142,400,194.0,7,1425.28,1212.04,3,30.0,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-07-29,Instagram Ads,Product Promotion,Asia-Pacific,32735,1662,423.0,85,5223.96,15287.72,55,25.0,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025/05/31,facebook ads,Retargeting,North America,41689,2022,649.0,158,3180.3,28775.82,111,24.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-10-22,Google Ads ,Conversion,North America,28636,1114,391.0,91,4939.15,26330.91,66,21.0,
CMP_YT_01,YT_Video_Awareness_V1,2025-03-18,YouTube_Ads,Awareness,Asia-Pacific,25539,576,210.0,24,817.85,5675.79,14,18.0,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025-01-12,facebook ads,Retargeting,North America,47283,1487,519.0,161,4568.88,40813.12,100,7.0,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-06-21,linkedin ads,Lead Generation,Asia-Pacific,10888,299,94.0,34,1869.61,15803.56,15,26.0,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-07-29,Instagram_Ads,Conversion,Latin America,43186,1531,693.0,149,5262.95,31126.51,75,29.0,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-04-14,Display Ads,Retargeting,Europe,67810,883,286.0,26,1780.25,4694.65,11,24.0,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025-04-22, Facebook Ads,Retargeting,Latin America,52655,1320,465.0,86,2451.7,21467.53,54,10.0,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-05-08,LinkedIn Ads,Lead Generation,Asia-Pacific,8270,157,61.0,20,1664.71,9665.87,9,17.0,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-09,YouTube Ads,Product Promotion,North America,76887,1232,353.0,70,1706.34,10956.17,43,,
CMP_IG_02,IG_Stories_Conversion,2025-05-05,Instagram Ads,Conversion,Middle East,53297,2897,1509.0,183,8394.13,39531.38,96,27.0,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-03-04,youtube ads,Awareness,North America,88118,1681,563.0,94,3277.8,19161.32,60,28.0,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-05-24,LinkedIn Ads,Lead Generation,Latin America,20124,658,241.0,62,4517.37,30427.83,28,21.0,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025/08/17,linkedin ads,Lead Generation,Latin America,21548,658,313.0,68,3986.52,46073.29,37,29.0,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025/09/04,SEO,Awareness,Latin America,57727,4469,1953.0,562,1774.08,171681.04,438,12.0,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-03-07,Google Ads,Lead Generation,North America,12762,808,298.0,67,3433.72,22447.8,46,7.0,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-08-05,Instagram_Ads,Product Promotion,Europe,37009,1661,754.0,103,4311.43,22178.23,70,19.0,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-08-28,Display Ads,Awareness,Latin America,76068,895,247.0,34,2897.06,4362.24,16,15.0,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-02-12,linkedin ads,Lead Generation,Asia-Pacific,7778,241,69.0,29,2546.58,20843.63,11,28.0,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-04-28,Facebook Ads,Awareness,Europe,32304,1257,358.0,103,3871.49,21525.33,60,17.0,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025/11/26,display ads,Awareness,North America,93505,477,129.0,10,1672.42,1226.56,4,14.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025-12-21,google ads,Conversion,Asia-Pacific,32987,1265,678.0,109,3256.25,32127.36,68,24.0,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-11-04,Instagram_Ads,Conversion,Europe,23877,733,271.0,63,2476.81,12170.28,32,12.0,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-03-09,Email Marketing ,Product Promotion,Latin America,18743,2563,910.0,536,1931.13,156992.79,425,9.0,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-05-07,Display Ads,Awareness,Asia-Pacific,54438,800,233.0,23,2125.49,3196.07,12,24.0,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-04-19,facebook ads,Awareness,Europe,32180,1468,800.0,140,3057.62,36658.92,80,27.0,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025/10/19,LinkedIn Ads ,Lead Generation,Latin America,6477,163,80.0,15,1394.18,8840.95,8,9.0,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-09-30,LinkedIn Ads ,Lead Generation,North America,6564,208,,22,2091.97,14628.31,13,29.0,Tablet
CMP_LI_01,LI_B2B_Executive_Leads,2025/06/17,LinkedIn Ads,Lead Generation,Asia-Pacific,19111,353,173.0,39,2789.07,23403.07,23,22.0,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025-07-19,SEO,Awareness,Europe,28427,1955,784.0,199,1037.58,74436.22,140,21.0,Mobile
CMP_IG_01,IG_Influencer_Promos,2025-08-24,instagram ads,Product Promotion,Middle East,30241,1500,592.0,144,4379.03,24022.23,96,11.0,Mobile
CMP_IG_01,IG_Influencer_Promos,2025/12/15,instagram ads,Product Promotion,Middle East,51462,2287,1059.0,132,6692.74,22660.84,68,14.0,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025/01/02,SEO,Awareness,Latin America,48731,3547,1675.0,482,1141.31,179802.77,387,15.0,Desktop
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-12-07,Email Marketing ,Conversion,Middle East,29408,3451,989.0,740,1278.37,199558.33,524,21.0,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-12-18, SEO ,Conversion,North America,51977,3002,1295.0,412,1739.84,131044.79,305,8.0,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-11-13,Display Ads,Retargeting,Asia-Pacific,28802,308,124.0,11,939.69,1710.85,4,11.0,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-12-24, Facebook Ads,Awareness,Europe,51015,1300,615.0,106,2434.74,23424.11,73,30.0,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025/08/30,display ads,Awareness,Asia-Pacific,99816,876,366.0,32,1855.49,4565.79,16,23.0,Tablet
CMP_GGL_01,Google_Search_Brand,2025/04/14,Google Ads,Conversion,Latin America,19836,1265,649.0,136,5241.35,40219.8,102,10.0,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-05-17,Instagram_Ads,Product Promotion,North America,43907,1761,630.0,109,6012.2,26869.91,62,8.0,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-12-21,seo,Awareness,North America,26208,1872,520.0,206,634.71,72382.9,164,13.0,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-10-10,youtube ads,Awareness,Middle East,83810,2025,735.0,81,3079.39,19440.57,41,15.0,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-03-19,LinkedIn Ads,Lead Generation,Europe,11701,212,88.0,17,2147.28,11495.14,8,17.0,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025/01/26,display ads,Awareness,Asia-Pacific,22673,345,144.0,9,739.36,1211.54,4,7.0,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-11-17,Display Ads,Awareness,Asia-Pacific,27312,335,,8,800.59,941.33,4,10.0,Tablet
CMP_IG_01,IG_Influencer_Promos,2025/08/03,Instagram_Ads,Product Promotion,Europe,44462,2197,750.0,185,7295.79,40025.69,111,15.0,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-05-12,Instagram Ads,Conversion,Latin America,54359,2047,1073.0,136,6021.26,34239.55,86,25.0,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-22,YouTube Ads,Product Promotion,Middle East,25549,338,84.0,10,423.74,1712.13,5,21.0,Tablet
CMP_GGL_02,Google_NonBrand_Generic,2025-06-22,Google Ads,Lead Generation,Asia-Pacific,21999,1368,522.0,174,4369.46,53806.04,129,30.0,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-09-08,facebook ads,Awareness,Middle East,46223,1465,448.0,94,3692.65,20891.84,58,19.0,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-03-19,YouTube_Ads,Awareness,North America,78596,1595,695.0,69,2534.3,12458.28,32,27.0,Mobile
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-25,display ads,Awareness,North America,52662,616,206.0,11,1142.33,1455.34,6,19.0,Tablet
CMP_GGL_02,Google_NonBrand_Generic,2025-03-30,GOOGLE ADS,Lead Generation,Europe,22854,1188,347.0,126,4625.94,42702.43,91,26.0,Mobile
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-02-11,Display Ads,Retargeting,Asia-Pacific,86735,1446,684.0,29,3077.61,4434.05,15,18.0,Tablet
